2.990000	5.100000	614
8.250000	10.610000	615
13.700000	16.090000	616
19.300000	65.190000	617
68.440000	122.330000	618
125.520000	170.060000	619
173.220000	237.290000	620
240.410000	246.810000	621
249.910000	252.330000	622
255.400000	260.340000	623
263.560000	265.960000	624
269.090000	282.650000	625
285.790000	288.570000	626
291.860000	302.360000	627
305.530000	307.950000	628
311.060000	319.210000	629
322.520000	324.940000	630
327.980000	330.380000	631
333.530000	349.120000	632
352.320000	370.060000	633
373.140000	381.610000	634
384.880000	450.990000	635
454.280000	462.800000	636
466.070000	516.820000	637
520.080000	528.960000	638
532.110000	574.520000	639
577.680000	629.750000	640
633.170000	703.110000	641
706.240000	736.440000	642
739.560000	743.000000	643
746.240000	769.720000	644
772.760000	809.300000	645
812.580000	856.910000	646
860.250000	902.710000	647
905.880000	950.910000	648
954.280000	991.280000	649
994.340000	1028.990000	650
1032.370000	1102.550000	651
1105.780000	1150.390000	652
1153.600000	1193.410000	653
1196.700000	1242.270000	654
1245.540000	1286.150000	655
1289.400000	1298.180000	656
1301.770000	1322.140000	657
1325.530000	1338.300000	658
1341.560000	1354.640000	659
1358.260000	1370.220000	660
1373.670000	1386.600000	661
1389.930000	1402.160000	662
1405.560000	1417.760000	663
1421.100000	1424.840000	664
1428.170000	1430.670000	665
1433.740000	1454.680000	666
1458.530000	1523.460000	667
1526.650000	1562.010000	668
1565.370000	1622.030000	669
1625.920000	1649.130000	670
1652.270000	1665.950000	671
1669.470000	1685.870000	672
1689.170000	1722.900000	673
1726.190000	1748.620000	674
1751.900000	1774.540000	675
1777.610000	1799.500000	676
1802.730000	1816.330000	677
1819.720000	1834.080000	678
1837.330000	1853.940000	679
1857.660000	1874.120000	680
1877.620000	1898.270000	681
1901.410000	1918.370000	682
1921.480000	1937.290000	683
1940.550000	1955.610000	684
1958.940000	1977.130000	685
1980.350000	2001.940000	686
2005.000000	2020.570000	687
2023.760000	2040.410000	688
2043.520000	2058.510000	689
2061.660000	2079.230000	690
2082.320000	2105.200000	691
2108.410000	2126.080000	692
2129.110000	2162.940000	693
2166.090000	2169.380000	694
2172.550000	2175.090000	695
2177.850000	2184.650000	696
2187.730000	2228.440000	697
2231.470000	2269.960000	698
2272.970000	2406.660000	699
2410.760000	2472.930000	700
2475.760000	2481.870000	701
2484.890000	2487.300000	702
2490.280000	2499.970000	703
2502.930000	2505.360000	704
2508.300000	2522.200000	705
2525.550000	2528.450000	706
2531.460000	2533.870000	707
2536.850000	2543.590000	708
2546.700000	2588.110000	709
2591.140000	2604.390000	710
2607.560000	2629.580000	711
2632.470000	2635.730000	712
2638.680000	2641.080000	713
2644.150000	2660.660000	714
2663.590000	2688.600000	715
2691.560000	2716.990000	716
2720.030000	2743.450000	717
2746.330000	2795.180000	718
2798.530000	2843.410000	719
2846.540000	2890.380000	720
2893.470000	2947.740000	721
2950.860000	2972.670000	722
2975.860000	3019.930000	723
3022.930000	3026.740000	724
3029.820000	3032.310000	725
3035.550000	3086.910000	726
3089.790000	3144.100000	727
3147.310000	3178.740000	728
3181.840000	3184.170000	729
3187.120000	3229.030000	730
3232.150000	3287.430000	731
3290.510000	3339.870000	732
3342.970000	3349.260000	733
3352.220000	3354.610000	734
3357.720000	3368.160000	735
3371.150000	3373.610000	736
3376.710000	3386.540000	737
3389.490000	3392.980000	738
3396.570000	3398.960000	739
3402.270000	3413.000000	740
3416.010000	3423.050000	741
3426.180000	3455.310000	742
3458.710000	3482.520000	743
3485.600000	3488.180000	744
3491.270000	3493.900000	745
3496.780000	3500.490000	746
3503.670000	3537.460000	747
3540.550000	3594.130000	748
3597.200000	3599.750000	749
3602.780000	3621.320000	750
3624.530000	3650.370000	751
3653.660000	3656.190000	752
3659.320000	3663.120000	753
3666.270000	3669.220000	754
3672.330000	3705.040000	755
3708.360000	3732.210000	756
3735.680000	3738.200000	757
3741.300000	3745.080000	758
3748.300000	3751.020000	759
3754.220000	3786.520000	760
3789.590000	3842.290000	761
3845.650000	3848.050000	762
3851.190000	3867.840000	763
3870.950000	3896.480000	764
3899.650000	3902.220000	765
3905.230000	3909.210000	766
3912.280000	3914.920000	767
3918.080000	3950.360000	768
3953.660000	3986.000000	769
3989.170000	4015.550000	770
4018.670000	4047.210000	771
4050.110000	4067.310000	772
4070.530000	4073.870000	773
4076.890000	4079.360000	774
4082.390000	4108.960000	775
4112.100000	4153.750000	776
4156.940000	4179.650000	777
4182.720000	4209.550000	778
4212.860000	4237.960000	779
4241.210000	4259.040000	780
4262.150000	4280.000000	781
4283.240000	4300.700000	782
4304.010000	4328.240000	783
4331.380000	4356.850000	784
4360.050000	4407.130000	785
4410.290000	4426.260000	786
4429.440000	4478.990000	787
4482.340000	4485.520000	788
4488.720000	4491.310000	789
4494.500000	4507.160000	790
4510.520000	4514.570000	791
4517.840000	4522.760000	792
4525.850000	4537.770000	793
