2.670000	6.390000	382
9.540000	15.550000	383
18.820000	84.480000	384
87.720000	97.650000	385
100.260000	126.610000	386
129.050000	235.780000	387
238.530000	266.580000	388
269.040000	308.420000	389
310.880000	326.100000	390
330.710000	334.880000	391
339.170000	342.320000	392
344.850000	413.080000	393
415.710000	437.720000	394
440.380000	537.910000	395
540.640000	564.150000	396
566.500000	586.410000	397
591.680000	600.500000	398
605.880000	618.530000	399
623.650000	632.810000	400
638.180000	650.120000	401
653.860000	667.110000	402
670.230000	679.090000	403
684.320000	697.500000	404
699.860000	744.750000	405
747.350000	793.650000	406
796.310000	859.830000	407
862.480000	996.970000	408
999.590000	1155.340000	409
1158.460000	1310.650000	410
1313.240000	1377.020000	411
1379.650000	1519.420000	412
1521.940000	1585.180000	413
1587.910000	1590.950000	414
1593.540000	1659.090000	415
1661.620000	1712.670000	416
1715.330000	1805.250000	417
1807.840000	1908.070000	418
1910.760000	1973.500000	419
1976.150000	2074.500000	420
2077.140000	2104.290000	421
2107.190000	2110.500000	422
2113.220000	2151.920000	423
2154.620000	2189.080000	424
2191.850000	2226.090000	425
2228.880000	2262.750000	426
2265.380000	2299.300000	427
2301.970000	2337.490000	428
2340.320000	2373.450000	429
2376.120000	2394.980000	430
2397.670000	2405.040000	431
2407.520000	2423.600000	432
2425.950000	2442.690000	433
2445.390000	2490.020000	434
2492.650000	2543.340000	435
2546.060000	2548.770000	436
2551.450000	2664.710000	437
2667.320000	2684.710000	438
2689.960000	2707.030000	439
2712.310000	2729.130000	440
2734.440000	2751.560000	441
2756.820000	2769.700000	442
2774.990000	2779.250000	443
