1.520000	2.810000	1
3.970000	5.950000	2
7.840000	13.400000	3
13.918871	14.348087	4
14.970000	17.070000	5
18.900000	21.120000	6
22.426551	176.637827	7
180.638736	360.786940	8
362.871704	436.574271	9
437.800603	516.776398	10
519.205364	599.925364	11
603.685364	688.345364	12
691.705364	779.385364	13
783.485364	796.995364	14
800.945364	803.565364	15
806.715364	839.295364	16
843.025364	879.335364	17
883.035364	917.275364	18
920.883900	953.013900	19
956.253900	987.223900	20
990.703900	1021.543900	21
1025.083900	1056.043900	22
1058.791541	1092.871541	23
1096.291541	1128.491541	24
1131.921541	1162.911541	25
1166.291541	1197.621541	26
1201.101541	1233.551541	27
1236.971541	1240.401541	28
1243.241541	1245.621541	29
1248.641541	1278.631541	30
1281.603473	1315.763473	31
1319.263473	1350.693473	32
1354.013473	1383.713473	33
1387.283473	1417.543473	34
1421.073473	1451.123473	35
1454.133473	1484.353473	36
1487.643473	1519.853473	37
1522.853473	1553.963473	38
1557.523473	1587.703473	39
1591.123473	1621.303473	40
1624.883473	1656.483473	41
1660.113473	1663.373473	42
1668.410756	1670.850756	43
1673.610756	1716.150756	44
1719.220756	1751.740756	45
1755.110756	1784.940756	46
1788.460756	1828.510756	47
1832.070756	1863.270756	48
1865.950756	1894.850756	49
1898.060756	1901.450756	50
1905.220756	1907.300756	51
1910.293470	1983.733470	52
1986.883470	1989.823470	53
1992.993470	1996.853470	54
1999.473470	2049.163470	55
2052.613470	2085.273470	56
2088.843470	2126.833470	57
2129.363772	2166.953772	58
2170.273772	2175.093772	59
2179.743772	2183.163772	60
2186.743772	2220.053772	61
2223.563772	2261.503772	62
2265.303772	2305.753772	63
2308.903772	2313.263772	64
2317.563772	2319.573772	65
2322.953772	2374.613772	66
2379.225012	2412.105012	67
2415.265012	2458.475012	68
2462.265012	2508.495012	69
2511.975012	2558.265012	70
2561.335012	2575.665012	71
2578.875012	2582.405012	72
