0.470000	3.250000	70
7.770000	10.270000	71
14.100000	25.790000	72
29.660000	33.350000	73
37.070000	156.070000	74
159.900000	243.310000	75
247.110000	308.530000	76
312.070000	316.780000	77
320.580000	378.710000	78
382.770000	487.250000	79
491.160000	567.230000	80
570.990000	630.580000	81
634.240000	638.770000	82
642.620000	781.750000	83
785.570000	873.840000	84
877.660000	923.250000	85
926.950000	931.390000	86
935.220000	1051.350000	87
1054.990000	1059.880000	88
1063.740000	1178.670000	89
1182.500000	1186.480000	90
1190.370000	1238.650000	91
1242.510000	1292.640000	92
1296.420000	1347.470000	93
1351.350000	1564.510000	94
1568.410000	1679.690000	95
1683.470000	1856.690000	96
1860.610000	1876.350000	97
1880.080000	1952.150000	98
1956.300000	2016.440000	99
2020.200000	2067.350000	100
2071.040000	2103.680000	101
2107.860000	2111.170000	102
2114.940000	2241.990000	103
2245.800000	2248.530000	104
2252.210000	2316.460000	105
2320.450000	2359.870000	106
2363.690000	2437.270000	107
2441.070000	2517.720000	108
2521.410000	2572.990000	109
2576.920000	2580.120000	110
2583.940000	2659.040000	111
2663.000000	2703.490000	112
2707.360000	2726.040000	113
2729.880000	2732.400000	114
2736.130000	2772.900000	115
2776.660000	2887.440000	116
2891.230000	2920.940000	117
2924.780000	2993.080000	118
2995.690000	3043.970000	119
3047.630000	3081.280000	120
3085.010000	3088.600000	121
3092.300000	3244.280000	122
3248.030000	3252.180000	123
3255.990000	3436.470000	124
3440.310000	3442.810000	125
3446.590000	3480.410000	126
3484.090000	3612.200000	127
3615.890000	3734.980000	128
3738.840000	3741.650000	129
3745.230000	3867.740000	130
3871.470000	3969.730000	131
3973.570000	3976.030000	132
3979.750000	4029.510000	133
4033.170000	4082.840000	134
4086.860000	4090.370000	135
4093.820000	4133.040000	136
4136.810000	4246.690000	137
4250.600000	4314.850000	138
4318.950000	4469.550000	139
4473.220000	4476.770000	140
4480.580000	4622.210000	141
4625.800000	4737.350000	142
4741.170000	4816.700000	143
4820.500000	4867.690000	144
4871.430000	4881.210000	145
4884.800000	4889.380000	146
